timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1728233937906,543,Formulario,200,OK,Usuarios 2-30,text,true,,47377,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,173,0,0
1728233937906,174,Formulario-0,301,Moved Permanently,Usuarios 2-30,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,173,0,0
1728233938080,190,Formulario-1,302,Found,Usuarios 2-30,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,190,0,0
1728233938270,179,Formulario-2,200,OK,Usuarios 2-30,text,true,,46652,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,176,0,0
1728233938449,182,Cerrar sesión,301,Moved Permanently,Usuarios 2-30,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,181,0,0
1728233948673,1384,Iniciar sesión,200,OK,Usuarios 2-31,text,true,,47398,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,478,0,299
1728233948673,478,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-31,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,478,0,299
1728233949151,906,Iniciar sesión-1,200,OK,Usuarios 2-31,text,true,,46921,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,729,0,369
1728233950058,548,Formulario,200,OK,Usuarios 2-31,text,true,,47377,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,192,0,0
1728233950058,192,Formulario-0,301,Moved Permanently,Usuarios 2-31,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,192,0,0
1728233950250,175,Formulario-1,302,Found,Usuarios 2-31,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,175,0,0
1728233950426,180,Formulario-2,200,OK,Usuarios 2-31,text,true,,46652,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,178,0,0
1728233950607,180,Cerrar sesión,301,Moved Permanently,Usuarios 2-31,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,180,0,0
1728233960673,2788,Iniciar sesión,200,OK,Usuarios 2-32,text,true,,47406,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1142,0,786
1728233960673,1142,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-32,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1142,0,786
1728233961815,1646,Iniciar sesión-1,200,OK,Usuarios 2-32,text,true,,46929,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1457,0,873
1728233963462,542,Formulario,200,OK,Usuarios 2-32,text,true,,47385,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,176,0,0
1728233963462,176,Formulario-0,301,Moved Permanently,Usuarios 2-32,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,176,0,0
1728233963638,182,Formulario-1,302,Found,Usuarios 2-32,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,182,0,0
1728233963821,183,Formulario-2,200,OK,Usuarios 2-32,text,true,,46660,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,182,0,0
1728233964004,180,Cerrar sesión,301,Moved Permanently,Usuarios 2-32,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,179,0,0
1728233972674,3066,Iniciar sesión,200,OK,Usuarios 2-33,text,true,,47406,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,818,0,569
1728233972674,818,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-33,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,818,0,569
1728233973493,2247,Iniciar sesión-1,200,OK,Usuarios 2-33,text,true,,46929,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1811,0,947
1728233981661,966,Formulario,200,OK,Usuarios 2-33,text,true,,47377,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,198,0,0
1728233981661,198,Formulario-0,301,Moved Permanently,Usuarios 2-33,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,198,0,0
1728233981859,179,Formulario-1,302,Found,Usuarios 2-33,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,179,0,0
1728233982039,588,Formulario-2,200,OK,Usuarios 2-33,text,true,,46652,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,408,0,0
1728233982628,188,Cerrar sesión,301,Moved Permanently,Usuarios 2-33,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,187,0,0
1728233984674,1564,Iniciar sesión,200,OK,Usuarios 2-34,text,true,,47398,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,371,0,184
1728233984674,371,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-34,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,371,0,184
1728233985046,1192,Iniciar sesión-1,200,OK,Usuarios 2-34,text,true,,46921,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,737,0,379
1728233986239,2504,Formulario,200,OK,Usuarios 2-34,text,true,,47377,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,880,0,0
1728233986239,880,Formulario-0,301,Moved Permanently,Usuarios 2-34,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,880,0,0
1728233987120,691,Formulario-1,302,Found,Usuarios 2-34,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,691,0,0
1728233987811,932,Formulario-2,200,OK,Usuarios 2-34,text,true,,46652,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,379,0,0
1728233988744,441,Cerrar sesión,301,Moved Permanently,Usuarios 2-34,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,441,0,0
1728233996689,1297,Iniciar sesión,200,OK,Usuarios 2-35,text,true,,47398,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,363,0,179
1728233996689,363,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-35,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,363,0,179
1728233997053,933,Iniciar sesión-1,200,OK,Usuarios 2-35,text,true,,46921,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,752,0,373
1728233997986,564,Formulario,200,OK,Usuarios 2-35,text,true,,47377,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,185,0,0
1728233997986,186,Formulario-0,301,Moved Permanently,Usuarios 2-35,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,185,0,0
1728233998172,174,Formulario-1,302,Found,Usuarios 2-35,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,174,0,0
1728233998346,204,Formulario-2,200,OK,Usuarios 2-35,text,true,,46652,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,203,0,0
1728233998551,176,Cerrar sesión,301,Moved Permanently,Usuarios 2-35,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,176,0,0
1728234008672,1282,Iniciar sesión,200,OK,Usuarios 2-36,text,true,,47398,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,352,0,173
1728234008672,352,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-36,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,352,0,173
1728234009025,929,Iniciar sesión-1,200,OK,Usuarios 2-36,text,true,,46921,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,751,0,357
1728234009954,533,Formulario,200,OK,Usuarios 2-36,text,true,,47385,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,181,0,0
1728234009954,181,Formulario-0,301,Moved Permanently,Usuarios 2-36,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,181,0,0
1728234010136,171,Formulario-1,302,Found,Usuarios 2-36,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,171,0,0
1728234010308,179,Formulario-2,200,OK,Usuarios 2-36,text,true,,46660,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,177,0,0
1728234010488,167,Cerrar sesión,301,Moved Permanently,Usuarios 2-36,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,167,0,0
1728234020675,1261,Iniciar sesión,200,OK,Usuarios 2-37,text,true,,47398,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,364,0,178
1728234020675,364,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-37,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,364,0,178
1728234021039,897,Iniciar sesión-1,200,OK,Usuarios 2-37,text,true,,46921,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,720,0,363
1728234021937,582,Formulario,200,OK,Usuarios 2-37,text,true,,47385,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,204,0,0
1728234021937,204,Formulario-0,301,Moved Permanently,Usuarios 2-37,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,204,0,0
1728234022142,173,Formulario-1,302,Found,Usuarios 2-37,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,173,0,0
1728234022315,204,Formulario-2,200,OK,Usuarios 2-37,text,true,,46660,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,200,0,0
1728234022520,189,Cerrar sesión,301,Moved Permanently,Usuarios 2-37,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,189,0,0
1728234032674,2462,Iniciar sesión,200,OK,Usuarios 2-38,text,true,,47406,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1092,0,658
1728234032674,1092,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-38,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1092,0,658
1728234033767,1369,Iniciar sesión-1,200,OK,Usuarios 2-38,text,true,,46929,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1197,0,843
1728234035139,543,Formulario,200,OK,Usuarios 2-38,text,true,,47377,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,175,0,0
1728234035139,175,Formulario-0,301,Moved Permanently,Usuarios 2-38,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,175,0,0
1728234035315,178,Formulario-1,302,Found,Usuarios 2-38,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,178,0,0
1728234035493,189,Formulario-2,200,OK,Usuarios 2-38,text,true,,46652,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,187,0,0
1728234035683,185,Cerrar sesión,301,Moved Permanently,Usuarios 2-38,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,185,0,0
1728234044674,2976,Iniciar sesión,200,OK,Usuarios 2-39,text,true,,47398,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,738,0,345
1728234044674,738,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-39,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,738,0,345
1728234045413,2237,Iniciar sesión-1,200,OK,Usuarios 2-39,text,true,,46921,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1883,0,1007
1728234047650,1313,Formulario,200,OK,Usuarios 2-39,text,true,,47377,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,436,0,0
1728234047650,437,Formulario-0,301,Moved Permanently,Usuarios 2-39,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,436,0,0
1728234048087,447,Formulario-1,302,Found,Usuarios 2-39,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,447,0,0
1728234048534,429,Formulario-2,200,OK,Usuarios 2-39,text,true,,46652,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,428,0,0
1728234048964,176,Cerrar sesión,301,Moved Permanently,Usuarios 2-39,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,176,0,0
1728234056678,2384,Iniciar sesión,200,OK,Usuarios 2-40,text,true,,47398,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,408,0,226
1728234056678,408,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-40,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,408,0,226
1728234057087,1975,Iniciar sesión-1,200,OK,Usuarios 2-40,text,true,,46921,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1544,0,671
1728234059063,1204,Formulario,200,OK,Usuarios 2-40,text,true,,47377,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,250,0,0
1728234059063,250,Formulario-0,301,Moved Permanently,Usuarios 2-40,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,250,0,0
1728234059312,392,Formulario-1,302,Found,Usuarios 2-40,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,392,0,0
1728234059704,563,Formulario-2,200,OK,Usuarios 2-40,text,true,,46652,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,563,0,0
1728234060269,431,Cerrar sesión,301,Moved Permanently,Usuarios 2-40,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,431,0,0
1728234068672,1287,Iniciar sesión,200,OK,Usuarios 2-41,text,true,,47398,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,371,0,189
1728234068672,371,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-41,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,371,0,189
1728234069044,915,Iniciar sesión-1,200,OK,Usuarios 2-41,text,true,,46921,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,736,0,373
1728234069961,555,Formulario,200,OK,Usuarios 2-41,text,true,,47377,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,180,0,0
1728234069961,180,Formulario-0,301,Moved Permanently,Usuarios 2-41,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,180,0,0
1728234070141,176,Formulario-1,302,Found,Usuarios 2-41,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,176,0,0
1728234070318,198,Formulario-2,200,OK,Usuarios 2-41,text,true,,46652,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,196,0,0
1728234070517,196,Cerrar sesión,301,Moved Permanently,Usuarios 2-41,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,196,0,0
1728234080673,1316,Iniciar sesión,200,OK,Usuarios 2-42,text,true,,47398,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,404,0,189
1728234080673,404,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-42,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,404,0,189
1728234081077,912,Iniciar sesión-1,200,OK,Usuarios 2-42,text,true,,46921,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,737,0,391
1728234081990,531,Formulario,200,OK,Usuarios 2-42,text,true,,47377,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,171,0,0
1728234081990,171,Formulario-0,301,Moved Permanently,Usuarios 2-42,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,171,0,0
1728234082162,181,Formulario-1,302,Found,Usuarios 2-42,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,181,0,0
1728234082344,177,Formulario-2,200,OK,Usuarios 2-42,text,true,,46652,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,175,0,0
1728234082521,214,Cerrar sesión,301,Moved Permanently,Usuarios 2-42,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,213,0,0
1728234092674,1363,Iniciar sesión,200,OK,Usuarios 2-43,text,true,,47398,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,410,0,198
1728234092674,410,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-43,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,410,0,198
1728234093085,952,Iniciar sesión-1,200,OK,Usuarios 2-43,text,true,,46921,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,740,0,390
1728234094039,619,Formulario,200,OK,Usuarios 2-43,text,true,,47377,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,199,0,0
1728234094039,199,Formulario-0,301,Moved Permanently,Usuarios 2-43,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,199,0,0
1728234094238,236,Formulario-1,302,Found,Usuarios 2-43,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,236,0,0
1728234094474,184,Formulario-2,200,OK,Usuarios 2-43,text,true,,46652,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,180,0,0
1728234094659,170,Cerrar sesión,301,Moved Permanently,Usuarios 2-43,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,170,0,0
1728234104672,2201,Iniciar sesión,200,OK,Usuarios 2-44,text,true,,47406,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1076,0,639
1728234104672,1076,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-44,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1076,0,639
1728234105749,1124,Iniciar sesión-1,200,OK,Usuarios 2-44,text,true,,46929,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,949,0,597
1728234106874,531,Formulario,200,OK,Usuarios 2-44,text,true,,47377,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,177,0,0
1728234106874,177,Formulario-0,301,Moved Permanently,Usuarios 2-44,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,177,0,0
1728234107051,175,Formulario-1,302,Found,Usuarios 2-44,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,175,0,0
1728234107226,179,Formulario-2,200,OK,Usuarios 2-44,text,true,,46652,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,177,0,0
1728234107406,177,Cerrar sesión,301,Moved Permanently,Usuarios 2-44,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,177,0,0
1728234116674,3405,Iniciar sesión,200,OK,Usuarios 2-45,text,true,,47398,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1283,0,844
1728234116674,1283,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-45,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1283,0,844
1728234117958,2121,Iniciar sesión-1,200,OK,Usuarios 2-45,text,true,,46921,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1683,0,890
1728234120080,765,Formulario,200,OK,Usuarios 2-45,text,true,,47385,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,407,0,0
1728234120080,407,Formulario-0,301,Moved Permanently,Usuarios 2-45,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,407,0,0
1728234120488,178,Formulario-1,302,Found,Usuarios 2-45,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,178,0,0
1728234120666,179,Formulario-2,200,OK,Usuarios 2-45,text,true,,46660,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,178,0,0
1728234120846,184,Cerrar sesión,301,Moved Permanently,Usuarios 2-45,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,184,0,0
1728234128675,2606,Iniciar sesión,200,OK,Usuarios 2-46,text,true,,47398,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,649,0,177
1728234128675,649,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-46,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,649,0,177
1728234129325,1956,Iniciar sesión-1,200,OK,Usuarios 2-46,text,true,,46921,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1560,0,877
1728234131282,1885,Formulario,200,OK,Usuarios 2-46,text,true,,47377,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,559,0,0
1728234131282,559,Formulario-0,301,Moved Permanently,Usuarios 2-46,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,559,0,0
1728234131842,442,Formulario-1,302,Found,Usuarios 2-46,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,442,0,0
1728234132284,883,Formulario-2,200,OK,Usuarios 2-46,text,true,,46652,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,443,0,0
1728234133168,358,Cerrar sesión,301,Moved Permanently,Usuarios 2-46,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,358,0,0
1728234140674,1247,Iniciar sesión,200,OK,Usuarios 2-47,text,true,,47398,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,353,0,174
1728234140674,353,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-47,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,353,0,174
1728234141028,893,Iniciar sesión-1,200,OK,Usuarios 2-47,text,true,,46921,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,714,0,359
1728234141922,549,Formulario,200,OK,Usuarios 2-47,text,true,,47377,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,184,0,0
1728234141922,184,Formulario-0,301,Moved Permanently,Usuarios 2-47,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,184,0,0
1728234142107,182,Formulario-1,302,Found,Usuarios 2-47,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,182,0,0
1728234142290,181,Formulario-2,200,OK,Usuarios 2-47,text,true,,46652,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,180,0,0
1728234142471,179,Cerrar sesión,301,Moved Permanently,Usuarios 2-47,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,179,0,0
1728234152674,1244,Iniciar sesión,200,OK,Usuarios 2-48,text,true,,47398,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,354,0,174
1728234152674,354,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-48,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,354,0,174
1728234153029,889,Iniciar sesión-1,200,OK,Usuarios 2-48,text,true,,46921,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,719,0,373
1728234153920,532,Formulario,200,OK,Usuarios 2-48,text,true,,47377,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,176,0,0
1728234153920,176,Formulario-0,301,Moved Permanently,Usuarios 2-48,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,176,0,0
1728234154096,174,Formulario-1,302,Found,Usuarios 2-48,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,174,0,0
1728234154270,182,Formulario-2,200,OK,Usuarios 2-48,text,true,,46652,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,179,0,0
1728234154452,180,Cerrar sesión,301,Moved Permanently,Usuarios 2-48,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,180,0,0
1728234164674,1254,Iniciar sesión,200,OK,Usuarios 2-49,text,true,,47406,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,359,0,184
1728234164674,360,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-49,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,359,0,184
1728234165034,894,Iniciar sesión-1,200,OK,Usuarios 2-49,text,true,,46929,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,719,0,364
1728234165929,558,Formulario,200,OK,Usuarios 2-49,text,true,,47385,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,197,0,0
1728234165929,197,Formulario-0,301,Moved Permanently,Usuarios 2-49,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,197,0,0
1728234166127,177,Formulario-1,302,Found,Usuarios 2-49,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,177,0,0
1728234166304,183,Formulario-2,200,OK,Usuarios 2-49,text,true,,46660,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,183,0,0
1728234166488,178,Cerrar sesión,301,Moved Permanently,Usuarios 2-49,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,178,0,0
1728234176672,2014,Iniciar sesión,200,OK,Usuarios 2-50,text,true,,47406,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1082,0,673
