timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1728230267954,544,Formulario,200,OK,Usuarios 1-40,text,true,,47760,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,181,0,0
1728230267954,181,Formulario-0,301,Moved Permanently,Usuarios 1-40,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,181,0,0
1728230268135,182,Formulario-1,302,Found,Usuarios 1-40,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,182,0,0
1728230268317,181,Formulario-2,200,OK,Usuarios 1-40,text,true,,47035,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,179,0,0
1728230268499,188,Cerrar sesión,301,Moved Permanently,Usuarios 1-40,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,188,0,0
1728230276663,5947,Iniciar sesión,200,OK,Usuarios 1-41,text,true,,47773,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1011,0,559
1728230276663,1011,Iniciar sesión-0,301,Moved Permanently,Usuarios 1-41,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1011,0,559
1728230277677,4933,Iniciar sesión-1,200,OK,Usuarios 1-41,text,true,,47296,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,4185,0,690
1728230282612,915,Formulario,200,OK,Usuarios 1-41,text,true,,47752,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,199,0,0
1728230282612,199,Formulario-0,301,Moved Permanently,Usuarios 1-41,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,199,0,0
1728230282811,186,Formulario-1,302,Found,Usuarios 1-41,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,186,0,0
1728230282997,530,Formulario-2,200,OK,Usuarios 1-41,text,true,,47027,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,176,0,0
1728230283528,231,Cerrar sesión,301,Moved Permanently,Usuarios 1-41,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,231,0,0
1728230288664,1302,Iniciar sesión,200,OK,Usuarios 1-42,text,true,,47773,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,381,0,179
1728230288664,381,Iniciar sesión-0,301,Moved Permanently,Usuarios 1-42,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,381,0,179
1728230289046,920,Iniciar sesión-1,200,OK,Usuarios 1-42,text,true,,47296,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,751,0,391
1728230289967,535,Formulario,200,OK,Usuarios 1-42,text,true,,47760,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,185,0,0
1728230289967,186,Formulario-0,301,Moved Permanently,Usuarios 1-42,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,185,0,0
1728230290153,172,Formulario-1,302,Found,Usuarios 1-42,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,172,0,0
1728230290326,176,Formulario-2,200,OK,Usuarios 1-42,text,true,,47035,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,175,0,0
1728230290503,168,Cerrar sesión,301,Moved Permanently,Usuarios 1-42,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,168,0,0
1728230300664,1267,Iniciar sesión,200,OK,Usuarios 1-43,text,true,,47773,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,361,0,179
1728230300664,361,Iniciar sesión-0,301,Moved Permanently,Usuarios 1-43,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,361,0,179
1728230301026,905,Iniciar sesión-1,200,OK,Usuarios 1-43,text,true,,47296,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,732,0,378
1728230301932,526,Formulario,200,OK,Usuarios 1-43,text,true,,47760,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,174,0,0
1728230301932,174,Formulario-0,301,Moved Permanently,Usuarios 1-43,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,174,0,0
1728230302106,174,Formulario-1,302,Found,Usuarios 1-43,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,174,0,0
1728230302280,178,Formulario-2,200,OK,Usuarios 1-43,text,true,,47035,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,175,0,0
1728230302459,207,Cerrar sesión,301,Moved Permanently,Usuarios 1-43,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,206,0,0
1728230312672,1233,Iniciar sesión,200,OK,Usuarios 1-44,text,true,,47781,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,349,0,173
1728230312672,349,Iniciar sesión-0,301,Moved Permanently,Usuarios 1-44,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,349,0,173
1728230313022,883,Iniciar sesión-1,200,OK,Usuarios 1-44,text,true,,47304,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,707,0,364
1728230313908,532,Formulario,200,OK,Usuarios 1-44,text,true,,47752,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,179,0,0
1728230313908,179,Formulario-0,301,Moved Permanently,Usuarios 1-44,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,179,0,0
1728230314087,178,Formulario-1,302,Found,Usuarios 1-44,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,178,0,0
1728230314265,175,Formulario-2,200,OK,Usuarios 1-44,text,true,,47027,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,173,0,0
1728230314441,186,Cerrar sesión,301,Moved Permanently,Usuarios 1-44,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,186,0,0
1728230324664,1668,Iniciar sesión,200,OK,Usuarios 1-45,text,true,,47781,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,767,0,586
1728230324664,767,Iniciar sesión-0,301,Moved Permanently,Usuarios 1-45,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,767,0,586
1728230325432,900,Iniciar sesión-1,200,OK,Usuarios 1-45,text,true,,47304,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,723,0,367
1728230326333,550,Formulario,200,OK,Usuarios 1-45,text,true,,47760,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,183,0,0
1728230326333,183,Formulario-0,301,Moved Permanently,Usuarios 1-45,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,183,0,0
1728230326517,182,Formulario-1,302,Found,Usuarios 1-45,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,182,0,0
1728230326699,184,Formulario-2,200,OK,Usuarios 1-45,text,true,,47035,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,183,0,0
1728230326884,180,Cerrar sesión,301,Moved Permanently,Usuarios 1-45,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,180,0,0
1728230336664,3049,Iniciar sesión,200,OK,Usuarios 1-46,text,true,,47773,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1239,0,800
1728230336664,1239,Iniciar sesión-0,301,Moved Permanently,Usuarios 1-46,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1239,0,800
1728230337904,1809,Iniciar sesión-1,200,OK,Usuarios 1-46,text,true,,47296,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1633,0,796
1728230339713,550,Formulario,200,OK,Usuarios 1-46,text,true,,47752,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,176,0,0
1728230339713,176,Formulario-0,301,Moved Permanently,Usuarios 1-46,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,176,0,0
1728230339889,184,Formulario-1,302,Found,Usuarios 1-46,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,184,0,0
1728230340073,190,Formulario-2,200,OK,Usuarios 1-46,text,true,,47027,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,189,0,0
1728230340265,172,Cerrar sesión,301,Moved Permanently,Usuarios 1-46,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,171,0,0
1728230348664,3105,Iniciar sesión,200,OK,Usuarios 1-47,text,true,,47773,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1022,0,597
1728230348664,1022,Iniciar sesión-0,301,Moved Permanently,Usuarios 1-47,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1022,0,597
1728230349687,2082,Iniciar sesión-1,200,OK,Usuarios 1-47,text,true,,47296,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1649,0,653
1728230351770,3375,Formulario,200,OK,Usuarios 1-47,text,true,,47752,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,431,0,0
1728230351770,432,Formulario-0,301,Moved Permanently,Usuarios 1-47,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,431,0,0
1728230352202,360,Formulario-1,302,Found,Usuarios 1-47,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,360,0,0
1728230352562,2583,Formulario-2,200,OK,Usuarios 1-47,text,true,,47027,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,443,0,0
1728230355145,178,Cerrar sesión,301,Moved Permanently,Usuarios 1-47,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,178,0,0
1728230360664,1223,Iniciar sesión,200,OK,Usuarios 1-48,text,true,,47773,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,348,0,174
1728230360664,348,Iniciar sesión-0,301,Moved Permanently,Usuarios 1-48,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,348,0,174
1728230361013,874,Iniciar sesión-1,200,OK,Usuarios 1-48,text,true,,47296,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,698,0,362
1728230361888,1245,Formulario,200,OK,Usuarios 1-48,text,true,,47760,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,173,0,0
1728230361888,173,Formulario-0,301,Moved Permanently,Usuarios 1-48,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,173,0,0
1728230362062,176,Formulario-1,302,Found,Usuarios 1-48,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,176,0,0
1728230362238,895,Formulario-2,200,OK,Usuarios 1-48,text,true,,47035,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,460,0,0
1728230363132,434,Cerrar sesión,301,Moved Permanently,Usuarios 1-48,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,434,0,0
1728230372665,1282,Iniciar sesión,200,OK,Usuarios 1-49,text,true,,47773,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,373,0,187
1728230372665,373,Iniciar sesión-0,301,Moved Permanently,Usuarios 1-49,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,373,0,187
1728230373039,908,Iniciar sesión-1,200,OK,Usuarios 1-49,text,true,,47296,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,694,0,359
1728230373952,584,Formulario,200,OK,Usuarios 1-49,text,true,,47752,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,227,0,0
1728230373952,227,Formulario-0,301,Moved Permanently,Usuarios 1-49,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,227,0,0
1728230374180,167,Formulario-1,302,Found,Usuarios 1-49,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,167,0,0
1728230374347,189,Formulario-2,200,OK,Usuarios 1-49,text,true,,47027,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,187,0,0
1728230374536,213,Cerrar sesión,301,Moved Permanently,Usuarios 1-49,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,213,0,0
1728230384665,1296,Iniciar sesión,200,OK,Usuarios 1-50,text,true,,47781,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,363,0,181
1728230384665,363,Iniciar sesión-0,301,Moved Permanently,Usuarios 1-50,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,363,0,181
1728230385029,932,Iniciar sesión-1,200,OK,Usuarios 1-50,text,true,,47304,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,749,0,393
1728230385962,540,Formulario,200,OK,Usuarios 1-50,text,true,,47760,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,179,0,0
1728230385962,179,Formulario-0,301,Moved Permanently,Usuarios 1-50,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,179,0,0
1728230386142,170,Formulario-1,302,Found,Usuarios 1-50,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,170,0,0
1728230386312,190,Formulario-2,200,OK,Usuarios 1-50,text,true,,47035,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,187,0,0
1728230386503,176,Cerrar sesión,301,Moved Permanently,Usuarios 1-50,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,176,0,0
